Month,Project,Internal ID,Item Internal ID,N/C,Attribute,UoM,Source,Index,Value,Product Category,Material Category
31-12-22,,288,3296,94020,Actuals,Amount,NetSuite,2985,-31,,
31-12-22,,288,3296,94020,Actuals,Amount,NetSuite,2986,-86,,
31-12-22,,288,3296,94020,Actuals,Amount,NetSuite,2987,-34,,
31-12-22,,288,40,94020,Actuals,Amount,NetSuite,2988,-100,,
31-12-22,,288,40,94020,Actuals,Amount,NetSuite,2989,-44,,
31-12-22,,288,40,94020,Actuals,Amount,NetSuite,2990,-27,,
31-12-22,,288,40,94020,Actuals,Qty,NetSuite,2991,-5,,
31-12-22,,288,40,94020,Actuals,Amount,NetSuite,2992,-20,,
31-12-22,,288,40,94020,Actuals,Amount,NetSuite,2993,-75,,
31-12-22,,288,40,94020,Actuals,Amount,NetSuite,2994,-50,,
31-12-22,,288,40,94020,Actuals,Amount,NetSuite,2995,-28,,
31-12-22,,288,40,94020,Actuals,Amount,NetSuite,2996,-9100,,
31-12-22,,288,40,94020,Actuals,Qty,NetSuite,2997,-10,,
31-12-22,,288,40,94020,Actuals,Amount,NetSuite,2998,-22,,
31-12-22,,288,40,94020,Actuals,Amount,NetSuite,2999,-34,,
31-12-22,,288,40,94020,Actuals,Amount,NetSuite,3000,-7,,
31-12-22,,288,40,94020,Actuals,Amount,NetSuite,3001,-3681,,
31-12-22,,288,40,94020,Actuals,Amount,NetSuite,3002,-8,,
31-12-22,,288,3296,94020,Actuals,Qty,NetSuite,3003,-2,,
31-12-22,,288,3296,94020,Actuals,Qty,NetSuite,3004,-2,,
31-12-22,,288,3296,94020,Actuals,Qty,NetSuite,3005,-2,,
31-12-22,,288,3296,94020,Actuals,Qty,NetSuite,3006,-2,,
31-12-22,,288,3296,94020,Actuals,Qty,NetSuite,3007,-2,,
31-12-22,,288,3296,94020,Actuals,Qty,NetSuite,3008,-2,,
31-12-22,,288,3296,94020,Actuals,Qty,NetSuite,3009,-2,,
31-12-22,,288,3296,94020,Actuals,Qty,NetSuite,3010,-2,,
31-12-22,,288,40,94020,Actuals,Qty,NetSuite,3011,-2,,
31-12-22,,288,40,94020,Actuals,Qty,NetSuite,3012,-2,,
31-12-22,,288,40,94020,Actuals,Qty,NetSuite,3013,-2,,
31-12-22,,288,40,94020,Actuals,Qty,NetSuite,3014,-2,,
31-12-22,,288,40,94020,Actuals,Qty,NetSuite,3015,-2,,
31-12-22,,288,40,94020,Actuals,Qty,NetSuite,3016,-2,,
31-12-22,,288,40,94020,Actuals,Qty,NetSuite,3017,-2,,
31-12-22,,288,40,94020,Actuals,Qty,NetSuite,3018,-2,,
31-12-22,,288,40,94020,Actuals,Qty,NetSuite,3019,-2,,
31-12-22,,288,40,94020,Actuals,Qty,NetSuite,3020,-2,,
31-12-22,,288,40,94020,Actuals,Qty,NetSuite,3021,-2,,
31-12-22,,298,4027,92004,Actuals,Qty,NetSuite,3022,-2,,
31-12-22,,270,22,94002,Actuals,Qty,NetSuite,3023,-2,,
31-12-22,,582,4465,940021,Actuals,Qty,NetSuite,3024,-2,,
31-12-22,,271,23,94003,Actuals,Qty,NetSuite,3025,-2,,
31-12-22,,276,28,94008,Actuals,Qty,NetSuite,3026,-2,,
31-12-22,,287,39,94019,Actuals,Qty,NetSuite,3027,-2,,
31-12-22,,574,4414,941200,Actuals,Qty,NetSuite,3028,-2,,
31-12-22,,58,,94001,Actuals,Amount,NetSuite,3029,-51,,
31-12-22,,270,,94002,Actuals,Amount,NetSuite,3030,-132,,
31-12-22,,270,,94002,Actuals,Amount,NetSuite,3031,-625,,
31-12-22,,582,,940021,Actuals,Amount,NetSuite,3032,-38,,
31-12-22,,582,,940021,Actuals,Amount,NetSuite,3033,-2116,,
31-12-22,,582,,940021,Actuals,Amount,NetSuite,3034,-77,,
31-12-22,,582,,940021,Actuals,Amount,NetSuite,3035,-1100,,
31-12-22,,582,,940021,Actuals,Amount,NetSuite,3036,-13,,
31-12-22,,271,,94003,Actuals,Amount,NetSuite,3037,-562,,
31-12-22,,275,,94007,Actuals,Amount,NetSuite,3038,-17132,,
31-12-22,,275,,94007,Actuals,Amount,NetSuite,3039,-1888,,
31-12-22,,580,,94105,Actuals,Amount,NetSuite,3040,-5123,,
31-12-22,,276,,94008,Actuals,Amount,NetSuite,3041,-314,,
31-12-22,,279,,94011,Actuals,Amount,NetSuite,3042,-310,,
31-12-22,,283,,94015,Actuals,Amount,NetSuite,3043,-3125,,
31-12-22,,283,,94015,Actuals,Amount,NetSuite,3044,-6380,,
31-12-22,,565,,94115,Actuals,Amount,NetSuite,3045,-1972,,
31-12-22,,287,,94019,Actuals,Amount,NetSuite,3046,-3064,,
31-12-22,,287,,94019,Actuals,Amount,NetSuite,3047,-455,,
31-12-22,,287,,94019,Actuals,Amount,NetSuite,3048,-526,,
31-12-22,,287,,94019,Actuals,Amount,NetSuite,3049,-32,,
31-12-22,,287,,94019,Actuals,Amount,NetSuite,3050,-375,,
31-12-22,,287,,94019,Actuals,Amount,NetSuite,3051,-28,,
31-12-22,,287,,94019,Actuals,Amount,NetSuite,3052,-2633,,
31-12-22,,288,,94020,Actuals,Amount,NetSuite,3053,-30,,
31-12-22,,289,,94021,Actuals,Amount,NetSuite,3054,-12,,
31-12-22,,284,,94016,Actuals,Amount,NetSuite,3055,-647,,
31-12-22,,284,,94016,Actuals,Amount,NetSuite,3056,-938,,
31-12-22,,284,,94016,Actuals,Amount,NetSuite,3057,-107,,
31-12-22,,284,,94016,Actuals,Amount,NetSuite,3058,-533,,
31-12-22,,284,,94016,Actuals,Amount,NetSuite,3059,-4646,,
31-12-22,,284,,94016,Actuals,Amount,NetSuite,3060,-61,,
31-12-22,,265,,91004,Actuals,Amount,NetSuite,3061,-70379,,
31-12-22,,485,,91034,Actuals,Amount,NetSuite,3062,-121800,,
31-12-22,,296,,92002,Actuals,Amount,NetSuite,3063,-25416,,
31-12-22,,272,,94004,Actuals,Amount,NetSuite,3064,-143649,,
31-12-22,,274,,94006,Actuals,Amount,NetSuite,3065,-61589,,
31-12-22,,275,,94007,Actuals,Amount,NetSuite,3066,1246,,
31-12-22,,580,,94105,Actuals,Amount,NetSuite,3067,1793,,
31-12-22,,276,,94008,Actuals,Amount,NetSuite,3068,113,,
31-12-22,,277,,94009,Actuals,Amount,NetSuite,3069,-6312,,
31-12-22,,278,,94010,Actuals,Amount,NetSuite,3070,7136,,
31-12-22,,279,,94011,Actuals,Amount,NetSuite,3071,-1003095,,
31-12-22,,280,,94012,Actuals,Amount,NetSuite,3072,-111431,,
31-12-22,,573,,94112,Actuals,Amount,NetSuite,3073,-1882,,
31-12-22,,281,,94013,Actuals,Amount,NetSuite,3074,-46439,,
31-12-22,,284,,94016,Actuals,Amount,NetSuite,3075,-21122,,
31-12-22,,287,,94019,Actuals,Amount,NetSuite,3076,-725,,
31-12-22,,289,,94021,Actuals,Amount,NetSuite,3077,-2740,,
31-12-22,,548,,96004,Actuals,Amount,NetSuite,3078,-673,,
31-12-22,,347,,99901,Actuals,Amount,NetSuite,3079,127879,,
31-12-22,PR24,58,21,94001,Actuals,Amount,NetSuite,3080,-101,,
31-12-22,PR24,58,21,94001,Actuals,Qty,NetSuite,3081,-80,,
31-12-22,PR22,58,21,94001,Actuals,Amount,NetSuite,3082,-180,,
31-12-22,PR22,58,21,94001,Actuals,Qty,NetSuite,3083,-1985,,
31-12-22,PR106,58,21,94001,Actuals,Amount,NetSuite,3084,-813,,
31-12-22,PR106,58,21,94001,Actuals,Qty,NetSuite,3085,-2350,,
31-12-22,PR56,58,21,94001,Actuals,Amount,NetSuite,3086,-30,,
31-12-22,PR56,58,21,94001,Actuals,Qty,NetSuite,3087,-10,,
31-12-22,PR108,58,21,94001,Actuals,Amount,NetSuite,3088,-114,,
31-12-22,PR108,58,21,94001,Actuals,Qty,NetSuite,3089,-1695,,
31-12-22,PR107,58,21,94001,Actuals,Amount,NetSuite,3090,-72,,
31-12-22,PR107,58,21,94001,Actuals,Qty,NetSuite,3091,-292,,
31-12-22,PR106,58,21,94001,Actuals,Amount,NetSuite,3092,-2271,,
31-12-22,PR106,58,21,94001,Actuals,Qty,NetSuite,3093,-2100,,
31-12-22,PR22,58,21,94001,Actuals,Amount,NetSuite,3094,-591,,
31-12-22,PR22,58,21,94001,Actuals,Qty,NetSuite,3095,-515,,
31-12-22,PR106,58,21,94001,Actuals,Amount,NetSuite,3096,-798,,
31-12-22,PR106,58,21,94001,Actuals,Qty,NetSuite,3097,-1275,,
31-12-22,PR56,58,21,94001,Actuals,Amount,NetSuite,3098,-47,,
31-12-22,PR56,58,21,94001,Actuals,Qty,NetSuite,3099,-165,,
31-12-22,PR107,288,40,94020,Actuals,Amount,NetSuite,3100,-5,,
31-12-22,PR107,288,40,94020,Actuals,Qty,NetSuite,3101,-2,,
31-12-22,PR21,58,,94001,Actuals,Amount,NetSuite,3102,-375,,
31-12-22,PR99,553,,94101,Actuals,Amount,NetSuite,3103,-3800,,
31-12-22,PR21,271,,94003,Actuals,Amount,NetSuite,3104,-992,,
31-12-22,PR56,565,,94115,Actuals,Amount,NetSuite,3105,-15000,,
31-12-22,PR107,284,,94016,Actuals,Amount,NetSuite,3106,-371,,
31-12-22,PR107,284,,94016,Actuals,Amount,NetSuite,3107,-1045,,
31-12-22,PR107,284,,94016,Actuals,Amount,NetSuite,3108,-192,,
31-12-22,PR20,263,,91002,Actuals,Amount,NetSuite,3109,271202,,
31-12-22,PR21,263,,91002,Actuals,Amount,NetSuite,3110,114411,,
31-12-22,PR34,587,4466,940030,Actuals,Amount,NetSuite,3111,-2575,,
31-12-22,PR34,587,4466,940030,Actuals,Qty,NetSuite,3112,-375,,
31-12-22,PR33,587,4466,940030,Actuals,Amount,NetSuite,3113,-2808,,
31-12-22,PR33,587,4466,940030,Actuals,Qty,NetSuite,3114,-115,,
31-12-22,PR33,587,4466,940030,Actuals,Amount,NetSuite,3115,-348,,
31-12-22,PR33,587,4466,940030,Actuals,Qty,NetSuite,3116,-32,,
31-12-22,PR33,587,4466,940030,Actuals,Amount,NetSuite,3117,-200,,
31-12-22,PR33,587,4466,940030,Actuals,Qty,NetSuite,3118,-2,,
31-12-22,PR33,587,4466,940030,Actuals,Amount,NetSuite,3119,-1438,,
31-12-22,PR33,587,4466,940030,Actuals,Qty,NetSuite,3120,-12,,
31-12-22,PR33,587,4466,940030,Actuals,Amount,NetSuite,3121,-417,,
31-12-22,PR33,587,4466,940030,Actuals,Qty,NetSuite,3122,-125,,
31-12-22,PR33,587,4466,940030,Actuals,Amount,NetSuite,3123,-2166,,
31-12-22,PR33,587,4466,940030,Actuals,Qty,NetSuite,3124,-1940,,
31-12-22,PR99,553,4106,94101,Actuals,Amount,NetSuite,3125,-4183,,
31-12-22,PR99,553,4106,94101,Actuals,Qty,NetSuite,3126,-15,,
31-12-22,PR107,553,4106,94101,Actuals,Amount,NetSuite,3127,-50550,,
31-12-22,PR107,553,4106,94101,Actuals,Qty,NetSuite,3128,-12,,
31-12-22,PR22,553,4106,94101,Actuals,Amount,NetSuite,3129,-2400,,
31-12-22,PR22,553,4106,94101,Actuals,Amount,NetSuite,3130,-2801,,
31-12-22,PR107,553,4106,94101,Actuals,Amount,NetSuite,3131,-18275,,
31-12-22,PR107,553,4106,94101,Actuals,Qty,NetSuite,3132,-22,,
31-12-22,PR107,553,4106,94101,Actuals,Amount,NetSuite,3133,-5400,,
31-12-22,PR56,58,3300,94001,Actuals,Amount,NetSuite,3134,-126,,
31-12-22,PR56,271,23,94003,Actuals,Amount,NetSuite,3135,-52,,
31-12-22,PR32,271,23,94003,Actuals,Amount,NetSuite,3136,-1423,,
31-12-22,PR32,271,23,94003,Actuals,Qty,NetSuite,3137,-28,,
31-12-22,PR56,583,4467,940022,Actuals,Amount,NetSuite,3138,-115810,,
31-12-22,PR56,583,4467,940022,Actuals,Qty,NetSuite,3139,-28,,
31-12-22,PR36,282,34,94014,Actuals,Amount,NetSuite,3140,-6277,,
31-12-22,PR36,282,34,94014,Actuals,Qty,NetSuite,3141,-35,,
31-12-22,PR33,288,3296,94020,Actuals,Amount,NetSuite,3142,-25,,
31-12-22,PR33,288,3296,94020,Actuals,Amount,NetSuite,3143,-71,,
31-12-22,PR56,58,3300,94001,Actuals,Qty,NetSuite,3144,-2,,
31-12-22,PR22,553,4106,94101,Actuals,Qty,NetSuite,3145,-2,,
31-12-22,PR22,553,4106,94101,Actuals,Qty,NetSuite,3146,-2,,
31-12-22,PR107,553,4106,94101,Actuals,Qty,NetSuite,3147,-2,,
31-12-22,PR56,271,23,94003,Actuals,Qty,NetSuite,3148,-2,,
31-12-22,PR33,288,3296,94020,Actuals,Qty,NetSuite,3149,-2,,
31-12-22,PR33,288,3296,94020,Actuals,Qty,NetSuite,3150,-2,,
31-12-22,PR36,264,2155,91003,Actuals,Qty,NetSuite,3151,2,Category_44,
31-12-22,PR36,264,2155,91003,Actuals,Qty,NetSuite,3152,2,Category_44,
31-12-22,PR36,264,2155,91003,Actuals,Qty,NetSuite,3153,2,Category_44,
31-12-22,PR36,264,2155,91003,Actuals,Qty,NetSuite,3154,2,Category_44,
31-12-22,PR20,265,2156,91004,Actuals,Qty,NetSuite,3155,2,Category_58,
31-12-22,PR21,265,2156,91004,Actuals,Qty,NetSuite,3156,2,Category_58,
31-12-22,PR21,265,2154,91004,Actuals,Qty,NetSuite,3157,2,Category_39,
31-12-22,PR20,265,2154,91004,Actuals,Qty,NetSuite,3158,2,Category_39,
31-12-22,PR36,264,2155,91003,Actuals,Amount,NetSuite,3159,14824,Category_44,
31-12-22,PR36,264,2155,91003,Actuals,Amount,NetSuite,3160,3750,Category_44,
31-12-22,PR36,264,2155,91003,Actuals,Amount,NetSuite,3161,7188,Category_44,
31-12-22,PR36,264,2155,91003,Actuals,Amount,NetSuite,3162,52875,Category_44,
31-12-22,PR20,265,2156,91004,Actuals,Amount,NetSuite,3163,8712,Category_58,
31-12-22,PR21,265,2156,91004,Actuals,Amount,NetSuite,3164,48673,Category_58,
31-12-22,PR92,572,4459,910010,Actuals,Amount,NetSuite,3165,142460,Category_39,
31-12-22,PR92,572,4459,910010,Actuals,Qty,NetSuite,3166,5,Category_39,
31-12-22,PR89,585,4460,910011,Actuals,Amount,NetSuite,3167,24615,Category_39,
31-12-22,PR89,585,4460,910011,Actuals,Qty,NetSuite,3168,8,Category_39,
31-12-22,PR21,265,2154,91004,Actuals,Amount,NetSuite,3169,289562,Category_39,
31-12-22,PR20,265,2154,91004,Actuals,Amount,NetSuite,3170,268520,Category_39,
31-01-23,,515,3301,911020,Actuals,Amount,NetSuite,3171,2642,Category_34,Material Category 6
31-01-23,,515,3301,911020,Actuals,Qty,NetSuite,3172,2,Category_34,Material Category 6
31-01-23,,515,2165,911020,Actuals,Amount,NetSuite,3173,13212,Category_34,Material Category 6
31-01-23,,515,2165,911020,Actuals,Qty,NetSuite,3174,12,Category_34,Material Category 6
31-01-23,,515,2166,911020,Actuals,Amount,NetSuite,3175,2642,Category_34,Material Category 6
31-01-23,,515,2166,911020,Actuals,Qty,NetSuite,3176,2,Category_34,Material Category 6
31-01-23,,515,2168,911020,Actuals,Amount,NetSuite,3177,5285,Category_34,Material Category 6
31-01-23,,515,2168,911020,Actuals,Qty,NetSuite,3178,5,Category_34,Material Category 6
31-01-23,,515,2241,911020,Actuals,Amount,NetSuite,3179,18498,Category_34,Material Category 6
31-01-23,,515,2241,911020,Actuals,Qty,NetSuite,3180,18,Category_34,Material Category 6
31-01-23,,515,2170,911020,Actuals,Amount,NetSuite,3181,7928,Category_34,Material Category 6
31-01-23,,515,2170,911020,Actuals,Qty,NetSuite,3182,8,Category_34,Material Category 6
31-01-23,,515,2251,911020,Actuals,Amount,NetSuite,3183,5285,Category_34,Material Category 6
31-01-23,,515,2251,911020,Actuals,Qty,NetSuite,3184,5,Category_34,Material Category 6
31-01-23,,515,2176,911020,Actuals,Amount,NetSuite,3185,5285,Category_34,Material Category 6
31-01-23,,515,2176,911020,Actuals,Qty,NetSuite,3186,5,Category_34,Material Category 6
31-01-23,,515,2174,911020,Actuals,Amount,NetSuite,3187,2642,Category_34,Material Category 6
31-01-23,,515,2174,911020,Actuals,Qty,NetSuite,3188,2,Category_34,Material Category 6
31-01-23,,515,2242,911020,Actuals,Amount,NetSuite,3189,7928,Category_34,Material Category 6
31-01-23,,515,2242,911020,Actuals,Qty,NetSuite,3190,8,Category_34,Material Category 6
31-01-23,,515,2167,911020,Actuals,Amount,NetSuite,3191,5285,Category_34,Material Category 6
31-01-23,,515,2167,911020,Actuals,Qty,NetSuite,3192,5,Category_34,Material Category 6
31-01-23,,515,2247,911020,Actuals,Amount,NetSuite,3193,2642,Category_34,Material Category 6
31-01-23,,515,2247,911020,Actuals,Qty,NetSuite,3194,2,Category_34,Material Category 6
31-01-23,,515,2258,911020,Actuals,Amount,NetSuite,3195,2642,Category_34,Material Category 6
31-01-23,,515,2258,911020,Actuals,Qty,NetSuite,3196,2,Category_34,Material Category 6
31-01-23,,515,2177,911020,Actuals,Amount,NetSuite,3197,2642,Category_34,Material Category 6
31-01-23,,515,2177,911020,Actuals,Qty,NetSuite,3198,2,Category_34,Material Category 6
31-01-23,,515,2253,911020,Actuals,Amount,NetSuite,3199,2642,Category_34,Material Category 6
31-01-23,,515,2253,911020,Actuals,Qty,NetSuite,3200,2,Category_34,Material Category 6
31-01-23,,520,2167,92103,Actuals,Amount,NetSuite,3201,-3401,Category_34,Material Category 6
31-01-23,,520,2167,92103,Actuals,Qty,NetSuite,3202,-5,Category_34,Material Category 6
31-01-23,,520,2242,92103,Actuals,Amount,NetSuite,3203,-5267,Category_34,Material Category 6
31-01-23,,520,2242,92103,Actuals,Qty,NetSuite,3204,-8,Category_34,Material Category 6
31-01-23,,520,2177,92103,Actuals,Amount,NetSuite,3205,-2151,Category_34,Material Category 6
31-01-23,,520,2177,92103,Actuals,Qty,NetSuite,3206,-2,Category_34,Material Category 6
31-01-23,,520,2165,92103,Actuals,Amount,NetSuite,3207,-8503,Category_34,Material Category 6
31-01-23,,520,2165,92103,Actuals,Qty,NetSuite,3208,-12,Category_34,Material Category 6
31-01-23,,520,2170,92103,Actuals,Amount,NetSuite,3209,-5101,Category_34,Material Category 6
31-01-23,,520,2170,92103,Actuals,Qty,NetSuite,3210,-8,Category_34,Material Category 6
31-01-23,,520,2241,92103,Actuals,Amount,NetSuite,3211,-12464,Category_34,Material Category 6
31-01-23,,520,2241,92103,Actuals,Qty,NetSuite,3212,-18,Category_34,Material Category 6
31-01-23,,520,2166,92103,Actuals,Amount,NetSuite,3213,-1700,Category_34,Material Category 6
31-01-23,,520,2166,92103,Actuals,Qty,NetSuite,3214,-2,Category_34,Material Category 6
31-01-23,,520,2251,92103,Actuals,Amount,NetSuite,3215,-3538,Category_34,Material Category 6
31-01-23,,520,2251,92103,Actuals,Qty,NetSuite,3216,-5,Category_34,Material Category 6
31-01-23,,520,2174,92103,Actuals,Amount,NetSuite,3217,-1701,Category_34,Material Category 6
31-01-23,,520,2174,92103,Actuals,Qty,NetSuite,3218,-2,Category_34,Material Category 6
31-01-23,,520,3301,92103,Actuals,Amount,NetSuite,3219,-451,Category_34,Material Category 6
31-01-23,,520,3301,92103,Actuals,Qty,NetSuite,3220,-2,Category_34,Material Category 6
31-01-23,,520,2168,92103,Actuals,Amount,NetSuite,3221,-3401,Category_34,Material Category 6
31-01-23,,520,2168,92103,Actuals,Qty,NetSuite,3222,-5,Category_34,Material Category 6
31-01-23,,520,2247,92103,Actuals,Amount,NetSuite,3223,-1740,Category_34,Material Category 6
31-01-23,,520,2247,92103,Actuals,Qty,NetSuite,3224,-2,Category_34,Material Category 6
31-01-23,,520,2258,92103,Actuals,Amount,NetSuite,3225,-2191,Category_34,Material Category 6
31-01-23,,520,2258,92103,Actuals,Qty,NetSuite,3226,-2,Category_34,Material Category 6
31-01-23,,520,2253,92103,Actuals,Amount,NetSuite,3227,-2191,Category_34,Material Category 6
31-01-23,,520,2253,92103,Actuals,Qty,NetSuite,3228,-2,Category_34,Material Category 6
31-01-23,,520,2176,92103,Actuals,Amount,NetSuite,3229,-4302,Category_34,Material Category 6
31-01-23,,520,2176,92103,Actuals,Qty,NetSuite,3230,-5,Category_34,Material Category 6
31-01-23,,515,2187,911020,Actuals,Amount,NetSuite,3231,7315,Category_35,Material Category 6
31-01-23,,515,2187,911020,Actuals,Qty,NetSuite,3232,5,Category_35,Material Category 6
31-01-23,,515,2190,911020,Actuals,Amount,NetSuite,3233,3658,Category_35,Material Category 6
31-01-23,,515,2190,911020,Actuals,Qty,NetSuite,3234,2,Category_35,Material Category 6
31-01-23,,515,2263,911020,Actuals,Amount,NetSuite,3235,3658,Category_35,Material Category 6
31-01-23,,515,2263,911020,Actuals,Qty,NetSuite,3236,2,Category_35,Material Category 6
31-01-23,,515,2188,911020,Actuals,Amount,NetSuite,3237,3658,Category_35,Material Category 6
31-01-23,,515,2188,911020,Actuals,Qty,NetSuite,3238,2,Category_35,Material Category 6
31-01-23,,520,2187,92103,Actuals,Amount,NetSuite,3239,-4931,Category_35,Material Category 6
31-01-23,,520,2187,92103,Actuals,Qty,NetSuite,3240,-5,Category_35,Material Category 6
31-01-23,,520,2188,92103,Actuals,Amount,NetSuite,3241,-2465,Category_35,Material Category 6
31-01-23,,520,2188,92103,Actuals,Qty,NetSuite,3242,-2,Category_35,Material Category 6
31-01-23,,520,2190,92103,Actuals,Amount,NetSuite,3243,-2465,Category_35,Material Category 6
31-01-23,,520,2190,92103,Actuals,Qty,NetSuite,3244,-2,Category_35,Material Category 6
31-01-23,,520,2263,92103,Actuals,Amount,NetSuite,3245,-2329,Category_35,Material Category 6
31-01-23,,520,2263,92103,Actuals,Qty,NetSuite,3246,-2,Category_35,Material Category 6
31-01-23,,515,2273,911020,Actuals,Amount,NetSuite,3247,7265,Category_64,Material Category 6
31-01-23,,515,2273,911020,Actuals,Qty,NetSuite,3248,2,Category_64,Material Category 6
31-01-23,,520,2273,92103,Actuals,Amount,NetSuite,3249,-4843,Category_64,Material Category 6
31-01-23,,520,2273,92103,Actuals,Qty,NetSuite,3250,-2,Category_64,Material Category 6
31-01-23,,521,2219,92104,Actuals,Amount,NetSuite,3251,-16622,Category_23,Material Category 3
31-01-23,,521,2219,92104,Actuals,Qty,NetSuite,3252,-88,Category_23,Material Category 3
31-01-23,,521,2218,92104,Actuals,Amount,NetSuite,3253,-2994,Category_22,Material Category 3
31-01-23,,521,2218,92104,Actuals,Qty,NetSuite,3254,-15,Category_22,Material Category 3
31-01-23,,521,2281,92104,Actuals,Amount,NetSuite,3255,-4986,Category_22,Material Category 3
31-01-23,,521,2281,92104,Actuals,Qty,NetSuite,3256,-25,Category_22,Material Category 3
31-01-23,,521,2282,92104,Actuals,Amount,NetSuite,3257,-4749,Category_23,Material Category 3
31-01-23,,521,2282,92104,Actuals,Qty,NetSuite,3258,-25,Category_23,Material Category 3
31-01-23,,521,3390,92104,Actuals,Amount,NetSuite,3259,-79255,Category_50,Material Category 3
31-01-23,,521,3390,92104,Actuals,Qty,NetSuite,3260,-250,Category_50,Material Category 3
31-01-23,,521,2280,92104,Actuals,Amount,NetSuite,3261,-14949,Category_21,Material Category 3
31-01-23,,521,2280,92104,Actuals,Qty,NetSuite,3262,-68,Category_21,Material Category 3
31-01-23,,521,2216,92104,Actuals,Amount,NetSuite,3263,-12848,Category_21,Material Category 3
31-01-23,,521,2216,92104,Actuals,Qty,NetSuite,3264,-60,Category_21,Material Category 3
31-01-23,,521,2217,92104,Actuals,Amount,NetSuite,3265,-1101,Category_21,Material Category 3
31-01-23,,521,2217,92104,Actuals,Qty,NetSuite,3266,-5,Category_21,Material Category 3
31-01-23,,521,4348,92104,Actuals,Amount,NetSuite,3267,-58212,Category_24,Material Category 3
31-01-23,,521,4348,92104,Actuals,Qty,NetSuite,3268,-258,Category_24,Material Category 3
31-01-23,,521,2285,92104,Actuals,Amount,NetSuite,3269,-7994,Category_24,Material Category 3
31-01-23,,521,2285,92104,Actuals,Qty,NetSuite,3270,-38,Category_24,Material Category 3
31-01-23,,521,2221,92104,Actuals,Amount,NetSuite,3271,-7464,Category_24,Material Category 3
31-01-23,,521,2221,92104,Actuals,Qty,NetSuite,3272,-35,Category_24,Material Category 3
31-01-23,,521,2224,92104,Actuals,Amount,NetSuite,3273,-2172,Category_24,Material Category 3
31-01-23,,521,2224,92104,Actuals,Qty,NetSuite,3274,-10,Category_24,Material Category 3
31-01-23,,521,2286,92104,Actuals,Amount,NetSuite,3275,-5428,Category_24,Material Category 3
31-01-23,,521,2286,92104,Actuals,Qty,NetSuite,3276,-25,Category_24,Material Category 3
31-01-23,,521,2292,92104,Actuals,Amount,NetSuite,3277,-2594,Category_19,Material Category 3
31-01-23,,521,2292,92104,Actuals,Qty,NetSuite,3278,-22,Category_19,Material Category 3
31-01-23,,521,2213,92104,Actuals,Amount,NetSuite,3279,-571,Category_19,Material Category 3
31-01-23,,521,2213,92104,Actuals,Qty,NetSuite,3280,-5,Category_19,Material Category 3
31-01-23,,521,2214,92104,Actuals,Amount,NetSuite,3281,-7310,Category_19,Material Category 3
31-01-23,,521,2214,92104,Actuals,Qty,NetSuite,3282,-60,Category_19,Material Category 3
31-01-23,,521,2290,92104,Actuals,Amount,NetSuite,3283,-1404,Category_19,Material Category 3
31-01-23,,521,2290,92104,Actuals,Qty,NetSuite,3284,-12,Category_19,Material Category 3
31-01-23,,521,2204,92104,Actuals,Amount,NetSuite,3285,-2885,Category_19,Material Category 3
31-01-23,,521,2204,92104,Actuals,Qty,NetSuite,3286,-25,Category_19,Material Category 3
31-01-23,,516,2292,911030,Actuals,Amount,NetSuite,3287,4005,Category_19,Material Category 3
31-01-23,,516,2292,911030,Actuals,Qty,NetSuite,3288,22,Category_19,Material Category 3
31-01-23,,516,2290,911030,Actuals,Amount,NetSuite,3289,2225,Category_19,Material Category 3
31-01-23,,516,2290,911030,Actuals,Qty,NetSuite,3290,12,Category_19,Material Category 3
31-01-23,,516,2204,911030,Actuals,Amount,NetSuite,3291,4450,Category_19,Material Category 3
31-01-23,,516,2204,911030,Actuals,Qty,NetSuite,3292,25,Category_19,Material Category 3
31-01-23,,516,2213,911030,Actuals,Amount,NetSuite,3293,890,Category_19,Material Category 3
31-01-23,,516,2213,911030,Actuals,Qty,NetSuite,3294,5,Category_19,Material Category 3
31-01-23,,516,2214,911030,Actuals,Amount,NetSuite,3295,10680,Category_19,Material Category 3
31-01-23,,516,2214,911030,Actuals,Qty,NetSuite,3296,60,Category_19,Material Category 3
31-01-23,,516,4348,911030,Actuals,Amount,NetSuite,3297,67465,Category_24,Material Category 3
31-01-23,,516,4348,911030,Actuals,Qty,NetSuite,3298,258,Category_24,Material Category 3
31-01-23,,516,2285,911030,Actuals,Amount,NetSuite,3299,12075,Category_24,Material Category 3
31-01-23,,516,2285,911030,Actuals,Qty,NetSuite,3300,38,Category_24,Material Category 3
31-01-23,,516,2286,911030,Actuals,Amount,NetSuite,3301,8050,Category_24,Material Category 3
31-01-23,,516,2286,911030,Actuals,Qty,NetSuite,3302,25,Category_24,Material Category 3
31-01-23,,516,2221,911030,Actuals,Amount,NetSuite,3303,11270,Category_24,Material Category 3
31-01-23,,516,2221,911030,Actuals,Qty,NetSuite,3304,35,Category_24,Material Category 3
31-01-23,,516,2224,911030,Actuals,Amount,NetSuite,3305,3220,Category_24,Material Category 3
31-01-23,,516,2224,911030,Actuals,Qty,NetSuite,3306,10,Category_24,Material Category 3
31-01-23,,516,2216,911030,Actuals,Amount,NetSuite,3307,19680,Category_21,Material Category 3
31-01-23,,516,2216,911030,Actuals,Qty,NetSuite,3308,60,Category_21,Material Category 3
